source_file,source_relpath,action,keep_file,reason,approved_by_user
/Users/shidianjin/Documents/高考英语/2015年高考真题----英语/2015年全国高考英语试题及答案-重庆卷.doc,2015年高考真题----英语/2015年全国高考英语试题及答案-重庆卷.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2015年高考真题----英语/2015年全国高考英语试题及答案-陕西卷.doc,2015年高考真题----英语/2015年全国高考英语试题及答案-陕西卷.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2016·高考英语真题/2016年高考英语试卷（上海）（秋考）听力音频.mp3,2016·高考英语真题/2016年高考英语试卷（上海）（秋考）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2016·高考英语真题/2016年高考英语试卷（上海）（秋考）（空白卷）.doc,2016·高考英语真题/2016年高考英语试卷（上海）（秋考）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2016·高考英语真题/2016年高考英语试卷（上海）（秋考）（解析卷）.doc,2016·高考英语真题/2016年高考英语试卷（上海）（秋考）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2016·高考英语真题/2016年高考英语试卷（北京）听力音频.mp3,2016·高考英语真题/2016年高考英语试卷（北京）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2016·高考英语真题/2016年高考英语试卷（北京）（空白卷）.doc,2016·高考英语真题/2016年高考英语试卷（北京）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2016·高考英语真题/2016年高考英语试卷（北京）（解析卷）.doc,2016·高考英语真题/2016年高考英语试卷（北京）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2016·高考英语真题/2016年高考英语试卷（四川）听力音频.mp3,2016·高考英语真题/2016年高考英语试卷（四川）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2016·高考英语真题/2016年高考英语试卷（四川）（空白卷）.docx,2016·高考英语真题/2016年高考英语试卷（四川）（空白卷）.docx,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2016·高考英语真题/2016年高考英语试卷（四川）（解析卷）.docx,2016·高考英语真题/2016年高考英语试卷（四川）（解析卷）.docx,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2016·高考英语真题/2016年高考英语试卷（天津）（空白卷）.doc,2016·高考英语真题/2016年高考英语试卷（天津）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2016·高考英语真题/2016年高考英语试卷（天津）（解析卷）.doc,2016·高考英语真题/2016年高考英语试卷（天津）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2016·高考英语真题/2016年高考英语试卷（新课标Ⅰ卷）（空白卷）.doc,2016·高考英语真题/2016年高考英语试卷（新课标Ⅰ卷）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2016·高考英语真题/2016年高考英语试卷（新课标Ⅰ卷）（解析卷）.doc,2016·高考英语真题/2016年高考英语试卷（新课标Ⅰ卷）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2016·高考英语真题/2016年高考英语试卷（新课标Ⅱ卷）听力音频.mp3,2016·高考英语真题/2016年高考英语试卷（新课标Ⅱ卷）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2016·高考英语真题/2016年高考英语试卷（新课标Ⅱ卷）（空白卷）.doc,2016·高考英语真题/2016年高考英语试卷（新课标Ⅱ卷）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2016·高考英语真题/2016年高考英语试卷（新课标Ⅱ卷）（解析卷）.doc,2016·高考英语真题/2016年高考英语试卷（新课标Ⅱ卷）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2016·高考英语真题/2016年高考英语试卷（新课标Ⅲ卷）（空白卷）.doc,2016·高考英语真题/2016年高考英语试卷（新课标Ⅲ卷）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2016·高考英语真题/2016年高考英语试卷（新课标Ⅲ卷）（解析卷）.doc,2016·高考英语真题/2016年高考英语试卷（新课标Ⅲ卷）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2016·高考英语真题/2016年高考英语试卷（江苏）听力音频.mp3,2016·高考英语真题/2016年高考英语试卷（江苏）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2016·高考英语真题/2016年高考英语试卷（江苏）（空白卷）   .doc,2016·高考英语真题/2016年高考英语试卷（江苏）（空白卷）   .doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2016·高考英语真题/2016年高考英语试卷（江苏）（解析卷）   .doc,2016·高考英语真题/2016年高考英语试卷（江苏）（解析卷）   .doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2016·高考英语真题/2016年高考英语试卷（浙江）（10月）（空白卷）.doc,2016·高考英语真题/2016年高考英语试卷（浙江）（10月）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2016·高考英语真题/2016年高考英语试卷（浙江）（10月）（解析卷）.doc,2016·高考英语真题/2016年高考英语试卷（浙江）（10月）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2016·高考英语真题/2016年高考英语试卷（浙江）（6月）听力音频.mp3,2016·高考英语真题/2016年高考英语试卷（浙江）（6月）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2016·高考英语真题/2016年高考英语试卷（浙江）（6月）（空白卷）.docx,2016·高考英语真题/2016年高考英语试卷（浙江）（6月）（空白卷）.docx,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2016·高考英语真题/2016年高考英语试卷（浙江）（6月）（解析卷）.docx,2016·高考英语真题/2016年高考英语试卷（浙江）（6月）（解析卷）.docx,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2017·高考英语真题/2017年高考英语试卷（上海）（春考）听力音频.mp3,2017·高考英语真题/2017年高考英语试卷（上海）（春考）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2017·高考英语真题/2017年高考英语试卷（上海）（春考）（空白卷）.docx,2017·高考英语真题/2017年高考英语试卷（上海）（春考）（空白卷）.docx,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2017·高考英语真题/2017年高考英语试卷（上海）（春考）（解析卷）.docx,2017·高考英语真题/2017年高考英语试卷（上海）（春考）（解析卷）.docx,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2017·高考英语真题/2017年高考英语试卷（上海）（秋考）听力音频.mp3,2017·高考英语真题/2017年高考英语试卷（上海）（秋考）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2017·高考英语真题/2017年高考英语试卷（上海）（秋考）（空白卷）.doc,2017·高考英语真题/2017年高考英语试卷（上海）（秋考）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2017·高考英语真题/2017年高考英语试卷（上海）（秋考）（答案卷）.doc,2017·高考英语真题/2017年高考英语试卷（上海）（秋考）（答案卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2017·高考英语真题/2017年高考英语试卷（北京）听力音频.mp3,2017·高考英语真题/2017年高考英语试卷（北京）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2017·高考英语真题/2017年高考英语试卷（北京）（空白卷）.doc,2017·高考英语真题/2017年高考英语试卷（北京）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2017·高考英语真题/2017年高考英语试卷（北京）（解析卷）.doc,2017·高考英语真题/2017年高考英语试卷（北京）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2017·高考英语真题/2017年高考英语试卷（天津）（空白卷）.doc,2017·高考英语真题/2017年高考英语试卷（天津）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2017·高考英语真题/2017年高考英语试卷（天津）（解析卷）.doc,2017·高考英语真题/2017年高考英语试卷（天津）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2017·高考英语真题/2017年高考英语试卷（新课标Ⅰ卷）（空白卷）.doc,2017·高考英语真题/2017年高考英语试卷（新课标Ⅰ卷）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2017·高考英语真题/2017年高考英语试卷（新课标Ⅰ卷）（解析卷）.doc,2017·高考英语真题/2017年高考英语试卷（新课标Ⅰ卷）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2017·高考英语真题/2017年高考英语试卷（新课标Ⅱ卷）听力音频.mp3,2017·高考英语真题/2017年高考英语试卷（新课标Ⅱ卷）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2017·高考英语真题/2017年高考英语试卷（新课标Ⅱ卷）（空白卷）.doc,2017·高考英语真题/2017年高考英语试卷（新课标Ⅱ卷）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2017·高考英语真题/2017年高考英语试卷（新课标Ⅱ卷）（解析卷）.doc,2017·高考英语真题/2017年高考英语试卷（新课标Ⅱ卷）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2017·高考英语真题/2017年高考英语试卷（新课标Ⅲ卷）（空白卷）.doc,2017·高考英语真题/2017年高考英语试卷（新课标Ⅲ卷）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2017·高考英语真题/2017年高考英语试卷（新课标Ⅲ卷）（解析卷）.doc,2017·高考英语真题/2017年高考英语试卷（新课标Ⅲ卷）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2017·高考英语真题/2017年高考英语试卷（江苏）听力音频.mp3,2017·高考英语真题/2017年高考英语试卷（江苏）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2017·高考英语真题/2017年高考英语试卷（江苏）（空白卷）   .doc,2017·高考英语真题/2017年高考英语试卷（江苏）（空白卷）   .doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2017·高考英语真题/2017年高考英语试卷（江苏）（解析卷）   .doc,2017·高考英语真题/2017年高考英语试卷（江苏）（解析卷）   .doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2017·高考英语真题/2017年高考英语试卷（浙江）（11月）听力音频.mp3,2017·高考英语真题/2017年高考英语试卷（浙江）（11月）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2017·高考英语真题/2017年高考英语试卷（浙江）（11月）（空白卷）.doc,2017·高考英语真题/2017年高考英语试卷（浙江）（11月）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2017·高考英语真题/2017年高考英语试卷（浙江）（11月）（解析卷）.doc,2017·高考英语真题/2017年高考英语试卷（浙江）（11月）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2017·高考英语真题/2017年高考英语试卷（浙江）（6月）听力音频.mp3,2017·高考英语真题/2017年高考英语试卷（浙江）（6月）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2017·高考英语真题/2017年高考英语试卷（浙江）（6月）（空白卷）.docx,2017·高考英语真题/2017年高考英语试卷（浙江）（6月）（空白卷）.docx,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2017·高考英语真题/2017年高考英语试卷（浙江）（6月）（解析卷）.docx,2017·高考英语真题/2017年高考英语试卷（浙江）（6月）（解析卷）.docx,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2017年高考真题----英语/英语 全国卷Ⅰ@高考直通车.pdf,2017年高考真题----英语/英语 全国卷Ⅰ@高考直通车.pdf,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2017年高考真题----英语/英语 全国卷Ⅱ@高考直通车.pdf,2017年高考真题----英语/英语 全国卷Ⅱ@高考直通车.pdf,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2017年高考真题----英语/英语 全国卷Ⅲ@高考直通车.pdf,2017年高考真题----英语/英语 全国卷Ⅲ@高考直通车.pdf,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2017年高考真题----英语/英语 北京卷@高考直通车.pdf,2017年高考真题----英语/英语 北京卷@高考直通车.pdf,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2017年高考真题----英语/英语 天津卷@高考直通车.pdf,2017年高考真题----英语/英语 天津卷@高考直通车.pdf,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2017年高考真题----英语/英语 江苏卷@高考直通车.pdf,2017年高考真题----英语/英语 江苏卷@高考直通车.pdf,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2017年高考真题----英语/英语 浙江卷@高考直通车.pdf,2017年高考真题----英语/英语 浙江卷@高考直通车.pdf,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2018·高考英语真题/2018年高考英语试卷（上海）（春考）听力音频.mp3,2018·高考英语真题/2018年高考英语试卷（上海）（春考）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2018·高考英语真题/2018年高考英语试卷（上海）（春考）（空白卷）.doc,2018·高考英语真题/2018年高考英语试卷（上海）（春考）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2018·高考英语真题/2018年高考英语试卷（上海）（春考）（解析卷）.doc,2018·高考英语真题/2018年高考英语试卷（上海）（春考）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2018·高考英语真题/2018年高考英语试卷（上海）（秋考）听力音频.mp3,2018·高考英语真题/2018年高考英语试卷（上海）（秋考）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2018·高考英语真题/2018年高考英语试卷（上海）（秋考）（空白卷）.doc,2018·高考英语真题/2018年高考英语试卷（上海）（秋考）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2018·高考英语真题/2018年高考英语试卷（上海）（秋考）（答案卷）.doc,2018·高考英语真题/2018年高考英语试卷（上海）（秋考）（答案卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2018·高考英语真题/2018年高考英语试卷（北京）（机考 无听力）（空白卷）.doc,2018·高考英语真题/2018年高考英语试卷（北京）（机考 无听力）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2018·高考英语真题/2018年高考英语试卷（北京）（机考 无听力）（解析卷）.doc,2018·高考英语真题/2018年高考英语试卷（北京）（机考 无听力）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2018·高考英语真题/2018年高考英语试卷（天津）（空白卷）.doc,2018·高考英语真题/2018年高考英语试卷（天津）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2018·高考英语真题/2018年高考英语试卷（天津）（解析卷）.doc,2018·高考英语真题/2018年高考英语试卷（天津）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2018·高考英语真题/2018年高考英语试卷（新课标Ⅰ卷）听力音频.mp3,2018·高考英语真题/2018年高考英语试卷（新课标Ⅰ卷）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2018·高考英语真题/2018年高考英语试卷（新课标Ⅰ卷）（空白卷）.doc,2018·高考英语真题/2018年高考英语试卷（新课标Ⅰ卷）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2018·高考英语真题/2018年高考英语试卷（新课标Ⅰ卷）（解析卷）.doc,2018·高考英语真题/2018年高考英语试卷（新课标Ⅰ卷）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2018·高考英语真题/2018年高考英语试卷（新课标Ⅱ卷）听力音频.mp3,2018·高考英语真题/2018年高考英语试卷（新课标Ⅱ卷）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2018·高考英语真题/2018年高考英语试卷（新课标Ⅱ卷）（空白卷）.doc,2018·高考英语真题/2018年高考英语试卷（新课标Ⅱ卷）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2018·高考英语真题/2018年高考英语试卷（新课标Ⅱ卷）（解析卷）.doc,2018·高考英语真题/2018年高考英语试卷（新课标Ⅱ卷）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2018·高考英语真题/2018年高考英语试卷（新课标Ⅲ卷）（空白卷）.doc,2018·高考英语真题/2018年高考英语试卷（新课标Ⅲ卷）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2018·高考英语真题/2018年高考英语试卷（新课标Ⅲ卷）（解析卷）.doc,2018·高考英语真题/2018年高考英语试卷（新课标Ⅲ卷）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2018·高考英语真题/2018年高考英语试卷（江苏）听力音频.mp3,2018·高考英语真题/2018年高考英语试卷（江苏）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2018·高考英语真题/2018年高考英语试卷（江苏）（空白卷）   .doc,2018·高考英语真题/2018年高考英语试卷（江苏）（空白卷）   .doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2018·高考英语真题/2018年高考英语试卷（江苏）（解析卷）   .doc,2018·高考英语真题/2018年高考英语试卷（江苏）（解析卷）   .doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2018·高考英语真题/2018年高考英语试卷（浙江）（11月）听力音频.mp3,2018·高考英语真题/2018年高考英语试卷（浙江）（11月）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2018·高考英语真题/2018年高考英语试卷（浙江）（11月）（空白卷）.docx,2018·高考英语真题/2018年高考英语试卷（浙江）（11月）（空白卷）.docx,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2018·高考英语真题/2018年高考英语试卷（浙江）（11月）（解析卷）.docx,2018·高考英语真题/2018年高考英语试卷（浙江）（11月）（解析卷）.docx,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2018·高考英语真题/2018年高考英语试卷（浙江）（6月）听力音频.mp3,2018·高考英语真题/2018年高考英语试卷（浙江）（6月）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2018·高考英语真题/2018年高考英语试卷（浙江）（6月）（空白卷）.docx,2018·高考英语真题/2018年高考英语试卷（浙江）（6月）（空白卷）.docx,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2018·高考英语真题/2018年高考英语试卷（浙江）（6月）（解析卷）.docx,2018·高考英语真题/2018年高考英语试卷（浙江）（6月）（解析卷）.docx,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019·高考英语真题/2019年高考英语试卷（上海）（春考）听力音频.mp3,2019·高考英语真题/2019年高考英语试卷（上海）（春考）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019·高考英语真题/2019年高考英语试卷（上海）（春考）（空白卷）.doc,2019·高考英语真题/2019年高考英语试卷（上海）（春考）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019·高考英语真题/2019年高考英语试卷（上海）（春考）（解析卷）.doc,2019·高考英语真题/2019年高考英语试卷（上海）（春考）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019·高考英语真题/2019年高考英语试卷（上海）（秋考）听力音频.mp3,2019·高考英语真题/2019年高考英语试卷（上海）（秋考）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019·高考英语真题/2019年高考英语试卷（上海）（秋考）（空白卷）.doc,2019·高考英语真题/2019年高考英语试卷（上海）（秋考）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019·高考英语真题/2019年高考英语试卷（上海）（秋考）（答案卷）.doc,2019·高考英语真题/2019年高考英语试卷（上海）（秋考）（答案卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019·高考英语真题/2019年高考英语试卷（北京）（机考 无听力）（空白卷）.doc,2019·高考英语真题/2019年高考英语试卷（北京）（机考 无听力）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019·高考英语真题/2019年高考英语试卷（北京）（机考 无听力）（解析卷）.doc,2019·高考英语真题/2019年高考英语试卷（北京）（机考 无听力）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019·高考英语真题/2019年高考英语试卷（天津）（空白卷）.doc,2019·高考英语真题/2019年高考英语试卷（天津）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019·高考英语真题/2019年高考英语试卷（天津）（解析卷）.doc,2019·高考英语真题/2019年高考英语试卷（天津）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019·高考英语真题/2019年高考英语试卷（新课标Ⅰ卷）听力音频.mp3,2019·高考英语真题/2019年高考英语试卷（新课标Ⅰ卷）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019·高考英语真题/2019年高考英语试卷（新课标Ⅰ卷）（空白卷）.doc,2019·高考英语真题/2019年高考英语试卷（新课标Ⅰ卷）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019·高考英语真题/2019年高考英语试卷（新课标Ⅰ卷）（解析卷）.doc,2019·高考英语真题/2019年高考英语试卷（新课标Ⅰ卷）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019·高考英语真题/2019年高考英语试卷（新课标Ⅱ卷）听力音频.mp3,2019·高考英语真题/2019年高考英语试卷（新课标Ⅱ卷）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019·高考英语真题/2019年高考英语试卷（新课标Ⅱ卷）（空白卷）.doc,2019·高考英语真题/2019年高考英语试卷（新课标Ⅱ卷）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019·高考英语真题/2019年高考英语试卷（新课标Ⅱ卷）（解析卷）.doc,2019·高考英语真题/2019年高考英语试卷（新课标Ⅱ卷）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019·高考英语真题/2019年高考英语试卷（新课标Ⅲ卷）（空白卷）.doc,2019·高考英语真题/2019年高考英语试卷（新课标Ⅲ卷）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019·高考英语真题/2019年高考英语试卷（新课标Ⅲ卷）（解析卷）.doc,2019·高考英语真题/2019年高考英语试卷（新课标Ⅲ卷）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019·高考英语真题/2019年高考英语试卷（江苏）听力音频.mp3,2019·高考英语真题/2019年高考英语试卷（江苏）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019·高考英语真题/2019年高考英语试卷（江苏）（空白卷）   .doc,2019·高考英语真题/2019年高考英语试卷（江苏）（空白卷）   .doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019·高考英语真题/2019年高考英语试卷（江苏）（解析卷）   .doc,2019·高考英语真题/2019年高考英语试卷（江苏）（解析卷）   .doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019·高考英语真题/2019年高考英语试卷（浙江）（6月）听力音频.mp3,2019·高考英语真题/2019年高考英语试卷（浙江）（6月）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019·高考英语真题/2019年高考英语试卷（浙江）（6月）（空白卷）.doc,2019·高考英语真题/2019年高考英语试卷（浙江）（6月）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019·高考英语真题/2019年高考英语试卷（浙江）（6月）（解析卷）.doc,2019·高考英语真题/2019年高考英语试卷（浙江）（6月）（解析卷）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019年/1.mp3,2019年/1.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019年/10.mp3,2019年/10.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019年/2.mp3,2019年/2.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019年/2019年全国统一高考英语试卷（新课标Ⅰ）（原卷版）.doc,2019年/2019年全国统一高考英语试卷（新课标Ⅰ）（原卷版）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019年/2019年全国统一高考英语试卷（新课标Ⅰ）（解析版）.doc,2019年/2019年全国统一高考英语试卷（新课标Ⅰ）（解析版）.doc,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019年/3.mp3,2019年/3.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019年/4.mp3,2019年/4.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019年/5.mp3,2019年/5.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019年/6.mp3,2019年/6.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019年/7.mp3,2019年/7.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019年/8.mp3,2019年/8.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2019年/9.mp3,2019年/9.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2020·高考英语真题/2020年高考英语试卷（上海）（春考）听力音频.mp3,2020·高考英语真题/2020年高考英语试卷（上海）（春考）听力音频.mp3,retain,,not a conservative cleanup candidate,no
/Users/shidianjin/Documents/高考英语/2020·高考英语真题/2020年高考英语试卷（上海）（春考）（空白卷）.doc,2020·高考英语真题/2020年高考英语试卷（上海）（春考）（空白卷）.doc,retain,,not a conservative cleanup candidate,no
